text,TextBlob_Subjectivity,TextBlob_Polarity,TextBlob_Analysis
Why the performance of one CT company should give confidence in the economy https://t.co/hTLdZfsPsX,0.0,0.0,neutral
Why the performance of one CT company should give confidence in the economy https://t.co/0jrlqaV3wn,0.0,0.0,neutral
Omg this next generation really stupid. They don’t understand we in a recession.,0.5,-0.39999999999999997,negative
@kemimarie Yall do know we in a recession right…?? https://t.co/RKoJnqlbOx,0.5357142857142857,0.2857142857142857,positive
A notorious market bear who called the 2000 and 2008 crashes says a 60% decline in the S&amp;P 500 is likely as high va… https://t.co/Cynv01kZev,0.77,0.08,positive
"USMV: U.S. Recession Insurance Is On Sale
#News #Market #StockMarket #investing #StockAndMore",0.0,0.0,neutral
Recession worries simmer beneath US stock market rally - Economically sensitive areas of the U.S. stock market are… https://t.co/4ecGdTL3DH,0.9,0.1,positive
$USMV - USMV: U.S. Recession Insurance Is On Sale. https://t.co/h0uilQd9Ti #trading #markets #stockmarket,0.0,0.0,neutral
Insider selling could be signaling recession and a stock market selloff - MarketWatch https://t.co/CbkAt9Spma,0.0,0.0,neutral
@shaneoid77 @JayNYPuertoRoc @zombiez43 @GrahamAllen_1 It is fine. I shared a very really story with many more than… https://t.co/JMCaHoSLow,0.44,0.4191666666666667,positive
Wall St Week Ahead Recession worries simmer beneath US stock market rally - https://t.co/NthHWV0SHF https://t.co/JEp7bQ1kiC,0.0,0.0,neutral
"Stock market's 'fear' gauge hits nearly 18-month low. Why aren't debt-ceiling, recession and banking fears taking a… https://t.co/wbrU1E1LTL",0.35,0.05,positive
"The unfreezing of student loan payments is gonna be such a shitshow. Price gouging at an all time high, we in a rec… https://t.co/65XePLaPIa",0.52,0.08,positive
"Synopsys: Robust Semi Exposure To Deal Calmly With Recession Fears
#News #Market #StockMarket #investing #StockAndMore",0.75,0.30000000000000004,positive
$SNPS - Synopsys: Robust Semi Exposure To Deal Calmly With Recession Fears. https://t.co/vkDNXwe2Ww #stocks #investing #trading,0.75,0.30000000000000004,positive
https://t.co/WS3M514DzE,0.0,0.0,neutral
@FinancialTimes Loool yeah Taiwan recession and soon all the tech industry following south korea.,0.1,0.0,neutral
Insider selling could be signaling recession and a stock market selloff - MarketWatch https://t.co/V76eN7YBcx,0.0,0.0,neutral
@JayNYPuertoRoc @zombiez43 @GrahamAllen_1 You got help after Covid? Your disability was approved. I lost my executi… https://t.co/Fo64eqxmqa,0.0,0.0,neutral
"If we wait long enough, we'll definitely get a recession.  Thank God.",0.4666666666666666,-0.016666666666666666,negative
@SpeakerMcCarthy You and your crone called Biden a liar when he brought up the cuts to SS and Medicare. Now you pla… https://t.co/jBItwcJ8yP,0.0,0.0,neutral
Couldn’t disagree more. Only thing not screaming recession is the stock market. I’ve seen this movie before. https://t.co/3zOCgN1q8z,0.75,0.25,positive
"@JayNYPuertoRoc @zombiez43 @GrahamAllen_1 I do not hate immigrants. I lost my job primary wage earner, liquidated m… https://t.co/q6ZOyM4d7C",0.7,0.4,positive
Many economists still expect a recession to hit as soon as the current April-June quarter — or soon thereafter. https://t.co/o4b6N7TEat,0.45,0.25,positive
"Here are the 4 issues that will determine the future of the global economy, according to Mohamed El-Erian https://t.co/6vgSCeWK3x",0.0625,0.0,neutral
Fears about the strength of consumers and the global economy are on hold after major companies delivered a slew of… https://t.co/zvguERERfl,0.25,0.03125,positive
"$spy is going up more Monday. 

All this recession talk has been a FCKING SCAM. https://t.co/K6f0fIfSl8",0.5,0.5,positive
"All-in podcast E126: Big Tech blow-out, Powell’s recession warning, lab-grown meat, RFK... https://t.co/txaIBJZ7Ix via @YouTube",0.1,0.0,neutral
"@jayrodpizal @RepAOC Oh &amp; I never said I was ""fine"" with reckless spending. That relates to the budget. I would be… https://t.co/VG50T8zFL0",0.5,0.4166666666666667,positive
Federal Reserve Preview: A Final Hike As U.S. Recession Fears Mount. https://t.co/RBH72DxdkX #stockmarket #finance #trading,1.0,0.0,neutral
Wall St Week Ahead Recession worries simmer beneath US stock market rally https://t.co/QLGjaWMdK9 https://t.co/oeOSTtKXQL #tech,0.0,0.0,neutral
MONEY &amp; BUSINESS: Recession worries simmer beneath US stock market rally – One America News Network… https://t.co/FWykfemIQu,0.0,0.0,neutral
"Economic downturns are rough on stocks, but based on the historical record, patient investors who stick it out for… https://t.co/SdAa2dhw5T",0.20000000000000004,0.03333333333333333,positive
"@_Reaganite_ I mean we’ve been saying there’d be a recession for over a year, yet nothing has materialized and infl… https://t.co/0TpSwAHJdQ",0.6875,-0.3125,negative
Worried About Recession? Patient Investors Can Ride It Out. https://t.co/MIYPphW04i,0.0,0.0,neutral
@EliseStefanik @kevinomccarthy So do that without the threat of plunging the world into a catastrophic recession. Okay?,0.5,0.5,positive
Is the Fed close to engineering the “soft landing” it’s been hoping for? https://t.co/XdbECXWMRX,0.35,0.1,positive
Nevada has an economic and turnout environment tailor made for a republican gain in 2022 and they still lost. Barri… https://t.co/VUcz9QWwBY,0.2,0.2,positive
@JoeBiden It won't be long before you finish your job of destroying America but hopefully Trump will stop you just… https://t.co/jYj3Kr1EuA,0.2,-0.125,negative
"@Scribulatora PS Unless we’re deflating prices are always rising. Deflation and recession is your goal?

You’re so… https://t.co/Sn8IIElJtS",0.0,0.0,neutral
The world is in consistent regression at this point. “Progressive liberalism” is doing everything in its power to d… https://t.co/ZVTtAQFbUA,0.25,0.25,positive
@sammyjoms66 @krassenstein The world is in consistent regression at this point. “Progressive liberalism” is doing e… https://t.co/frSQKgOfnN,0.25,0.25,positive
"E126: Big Tech blow-out, Powell’s recession warning, lab-grown meat, RFK... https://t.co/W4qpkr5t6F via @YouTube",0.1,0.0,neutral
@SenTedCruz Yes PRESIDENT BUSH ran our economy into a Great Recession bc of his “tax cuts”. Then Trump added trillions more.,0.625,0.65,positive
@Dividend_Dollar Or you could buy $VMFXX and get 4.67% yield compounded monthly with a near zero downside risk whil… https://t.co/otndTVh8hq,0.4,0.1,positive
BREAKING: FED CHAIR TRICKED INTO REVEALING MASSIVE RECESSION IS LIKELY DUE TO THEIR POLICIES… https://t.co/55OKDDAHw1,0.7916666666666666,-0.041666666666666664,negative
"SVB failure: 72hours without sleep constructing recession sensitive trades

FRC Failure: *mindlessly bidding nasdaq… https://t.co/hLAimM4x4a",0.6,-0.18333333333333335,negative
@Jfc36314802C @softwarnet @POTUS Everyone complaining is a blue check MAGA and mostly parroting what they've been t… https://t.co/9ND5PNyYmU,0.3,0.25,positive
If this doesn't prove we are in a major recession and financial crisis. Then I don't know what more proof we need.… https://t.co/QLF9THVnpa,0.3333333333333333,0.1875,positive
"@SpeakerMcCarthy Republicans had NO PROBLEM RAISING THE DEBT CEILING UNDER TRUMP, no conditions.

""If we default fo… https://t.co/b1xq4cbTtd",0.0,0.0,neutral
".@RepJeffries: “We've seen House Republicans once again stake out an extreme position, which is to risk a catastrop… https://t.co/9bqfyVjKxh",1.0,-0.125,negative
"And just like that we’ve had the 2nd, 3rd, and 4th largest bank failures in less than 6 weeks.  #recession… https://t.co/MHBrULZBO5",0.022222222222222223,-0.05555555555555555,negative
US economy just weathered a -2.4pp 2023q1 (-1.9pp ttm) pandemic bullwhip effect drag on real GDP fm residential inv… https://t.co/qlNuuPQers,0.18541666666666667,0.05,positive
@WhiteHouse Lead to a recession? We are already in one and your Admin finally admitted to it months ago.,1.0,0.0,neutral
Some economists say McCarthy's budget cuts could send the economy into recession.,0.0,0.0,neutral
"@GameofTrades_ Markets typically bottom before the recession ends, and the start dates are applied retroactively -… https://t.co/ZV1jGwVmcl",0.5,-0.16666666666666666,negative
@chiefMlu A level playing field in a capitalist society does not exist anywhere in the world. They'll tell you ridi… https://t.co/M90gL40E75,0.0,0.0,neutral
"각국 2023년 경기침체 가능성.
영국, 뉴질랜드, 미국, 독일 선두.
다들 러시아 경제제재에 앞장 선 나라들.
반대로 BRICS 는 잘나감.

#Probability of #recession in the… https://t.co/vctDGzs48j",0.0,0.0,neutral
"Hey, Could Be That Long-Promised Recession Won’t Happen https://t.co/o5aUXAamXy",0.4,-0.05,negative
@unusual_whales We’ve been in a recession for 2 years….,0.0,0.0,neutral
Meanwhile we are staring a recession he created right in the face. https://t.co/5k9KD8CCOr,0.5357142857142857,0.2857142857142857,positive
"@POTUS We are LITERALLY headed into YOUR RECESSION

Right now. Under you. It's the Biden Recession.
https://t.co/hKDOAQLJjU",0.5357142857142857,0.2857142857142857,positive
@JoeBiden You have failed Americans from the first time you picked up a pen in the Oval Office. The Biden recession… https://t.co/ZAwSeQsepJ,0.31666666666666665,-0.125,negative
"@SmashMemez Do people fall for this garbage?

We were just told TODAY by Biden's own people that we are headed towards a recession.",1.0,0.6,positive
https://t.co/mU36Dk4NTL,0.0,0.0,neutral
"@RobGerundo @nypost I see one other alternative -
US appears to be heading into a recession -
Companies laying off… https://t.co/uzoFcZsBXG",0.375,-0.125,negative
@donnastowe1 @SenWhitehouse Because a default will almost certainly bring upon a major recession/poss a depression.,0.5357142857142857,0.13839285714285715,positive
During the 2008 recession I was shredding “Through the fire and flames” on Guitar Hero III while my Dad struggled t… https://t.co/55aXsumqi4,0.0,0.0,neutral
"US Fed chair predicts recession in call with fake 'Zelensky'

https://t.co/iMxLaRcIoe",1.0,-0.5,negative
If the banking system is stable then this next recession will indeed be mild.,0.25,0.16666666666666666,positive
"@Augieboy Yeah I'm willing to give some credit. They increased the ""rainy day"" fund for state. Really for state gov… https://t.co/jKjdYaapRp",0.475,0.225,positive
"I know❣️My 2 watched staff give up $10,000 of salary during the recession so the district to continue! Us at the to… https://t.co/aXDmu1TEPo",0.0,0.0,neutral
bitches say get a home gym like we not in a recession rn https://t.co/nUADXZ5xlG,0.0,0.0,neutral
72% of surveyed families say their income is falling behind the cost of living in @Primerica’s recent Financial Sec… https://t.co/rbyiK1UIA4,0.38749999999999996,-0.125,negative
@IMDRAGONFIRE @neighbsreal @centerviewnews Personally I love my people! We are friendly and fun and nurturing! Miss… https://t.co/qJ9UPqIf4O,0.43333333333333335,0.39166666666666666,positive
"@le_capitalist2 @WSBChairman @stevewilldoit Doesn't matter, you can not not count that. And bam there you go. There… https://t.co/XHgJ2YYH0o",0.0,0.0,neutral
@atrupar But people (even apparently Left pundits) are saying that the possibility of a recession is all the matters,0.0,0.0,neutral
Nouriel Roubini says a hard-landing recession or entrenched inflation are the only 2 possible outcomes as the Fed b… https://t.co/Nb3Tr1lBZb,0.8472222222222222,-0.09722222222222222,negative
@macro_dose @GregCrennan And we’re not even in recession- yet.,0.0,0.0,neutral
"#Fine_arts and every other asset through the roof, and #equities, particularly in the US, at or close to the highes… https://t.co/cX4vfBD9XY",0.40277777777777773,0.1527777777777778,positive
#recession2023 trouble with this bubble is it's an #everything_bubble. bubbled the important and dangerous #housing… https://t.co/VxWfAO7bWy,0.7000000000000001,-0.13333333333333333,negative
@recession Whats ya Activision,0.0,0.0,neutral
@marketcycology @MRBullMktEver Yes I think oil will drag inflation and thus rates lower into Q1 2024 which should f… https://t.co/ppH4Znp9UZ,0.07083333333333333,-0.1,negative
"The report on the European economic situation released by the International Monetary Fund (IMF) mentioned that, at… https://t.co/AhQTL0uWWX",0.06666666666666667,0.06666666666666667,positive
"Hey, Could Be That Long-Promised Recession Won’t Happen https://t.co/jGnqJI71TA",0.4,-0.05,negative
"Worried About a Recession? Patient Investors Can Ride It Out.

Economic downturns are rough on stocks, but history… https://t.co/Fp7YL3oX2Y",0.30000000000000004,0.05,positive
Yes because the ⁦@federalreserve⁩ gets pranked call ⁦@Ukraine⁩ &amp; admits recession to be true &amp; correct:  https://t.co/mTsVRnCyMV,0.65,0.35,positive
Going to polls amid economic recession is a nightmare scenario for Democrats and Biden administration will do whate… https://t.co/pIPdfubgnZ,0.2,0.2,positive
"The key is labor market. 

If companies start laying off employees, consumers will immediately change their spendin… https://t.co/HrUmEnI39C",1.0,0.0,neutral
@TheDemocrats Gave us Biden inflation! No longer energy independent! Less saving more debt! High interest rates! Tr… https://t.co/8mJRPcge0A,0.3079166666666666,0.12333333333333335,positive
Most economists believe that the US will plunge into recession in a few months. It is possible but there is no sign… https://t.co/ukbCNOzXN8,0.5333333333333333,0.09999999999999999,positive
